Relatório Meteorológico da Estação: Jardim Botânico 
 
Dados normalizados para o Horário Brasileiro de Verão (HBV) 
01/03/2016 06:15:00 HBV 0.0 ND ND 21.8 ND 94 
01/03/2016 06:30:00 HBV 0.0 ND ND 22.0 ND 94 
01/03/2016 06:45:00 HBV 0.0 ND ND 21.5 ND 94 
01/03/2016 07:00:00 HBV 0.0 ND ND 22.0 ND 93 
01/03/2016 07:15:00 HBV 0.0 ND ND 22.0 ND 92 
01/03/2016 07:30:00 HBV 0.0 ND ND 22.7 ND 91 
01/03/2016 07:45:00 HBV 0.0 ND ND 22.7 ND 90 
01/03/2016 08:00:00 HBV 0.0 ND ND 23.0 ND 89 
01/03/2016 08:15:00 HBV 0.0 ND ND 23.5 ND 88 
01/03/2016 08:30:00 HBV 0.0 ND ND 23.7 ND 84 
01/03/2016 08:45:00 HBV 0.0 ND ND 24.0 ND 86 
01/03/2016 09:00:00 HBV 0.0 ND ND 24.5 ND 81 
01/03/2016 09:15:00 HBV 0.0 ND ND 24.2 ND 80 
01/03/2016 09:30:00 HBV 0.0 ND ND 25.4 ND 78 
01/03/2016 09:45:00 HBV 0.0 ND ND 25.2 ND 77 
01/03/2016 10:00:00 HBV 0.0 ND ND 25.2 ND 76 
01/03/2016 10:15:00 HBV 0.0 ND ND 25.4 ND 76 
01/03/2016 10:30:00 HBV 0.0 ND ND 25.2 ND 78 
01/03/2016 10:45:00 HBV 0.0 ND ND 25.4 ND 78 
01/03/2016 11:00:00 HBV 0.0 ND ND 24.9 ND 78 
01/03/2016 11:15:00 HBV 0.0 ND ND 24.9 ND 76 
01/03/2016 11:30:00 HBV 0.0 ND ND 25.2 ND 75 
01/03/2016 11:45:00 HBV 0.0 ND ND 25.4 ND 74 
01/03/2016 12:00:00 HBV 0.0 ND ND 25.4 ND 75 
01/03/2016 12:15:00 HBV 0.0 ND ND 25.7 ND 75 
01/03/2016 12:30:00 HBV 0.0 ND ND 25.4 ND 75 
01/03/2016 12:45:00 HBV 0.0 ND ND 25.4 ND 76 
01/03/2016 13:00:00 HBV 0.0 ND ND 25.2 ND 77 
01/03/2016 13:15:00 HBV 0.0 ND ND 24.9 ND 78 
01/03/2016 13:30:00 HBV 0.0 ND ND 24.7 ND 82 
01/03/2016 13:45:00 HBV 0.0 ND ND 24.5 ND 84 
01/03/2016 14:00:00 HBV 0.0 ND ND 24.2 ND 86 
01/03/2016 14:15:00 HBV 0.0 ND ND 24.0 ND 88 
01/03/2016 14:30:00 HBV 0.0 ND ND 23.5 ND 90 
01/03/2016 14:45:00 HBV 0.2 ND ND 22.7 ND 91 
01/03/2016 15:00:00 HBV 0.6 ND ND 22.5 ND 91 
01/03/2016 15:15:00 HBV 0.4 ND ND 22.5 ND 91 
01/03/2016 15:30:00 HBV 0.0 ND ND 22.3 ND 91 
01/03/2016 15:45:00 HBV 0.2 ND ND 22.3 ND 90 
01/03/2016 16:00:00 HBV 0.0 ND ND 22.3 ND 90 
01/03/2016 16:15:00 HBV 0.0 ND ND 22.3 ND 91 
01/03/2016 16:30:00 HBV 0.2 ND ND 22.5 ND 90 
01/03/2016 16:45:00 HBV 0.0 ND ND 22.5 ND 91 
01/03/2016 17:00:00 HBV 0.0 ND ND 22.3 ND 92 
01/03/2016 17:15:00 HBV 0.2 ND ND 22.3 ND 93 
01/03/2016 17:30:00 HBV 0.2 ND ND 22.3 ND 93 
01/03/2016 17:45:00 HBV 0.2 ND ND 22.0 ND 93 
01/03/2016 18:00:00 HBV 0.0 ND ND 22.5 ND 93 
01/03/2016 18:15:00 HBV 0.0 ND ND 22.5 ND 93 
01/03/2016 18:30:00 HBV 0.2 ND ND 22.3 ND 93 
01/03/2016 18:45:00 HBV 0.0 ND ND 22.3 ND 93 
01/03/2016 19:00:00 HBV 0.0 ND ND 22.3 ND 93 
01/03/2016 19:15:00 HBV 0.0 ND ND 22.5 ND 93 
01/03/2016 19:30:00 HBV 0.0 ND ND 22.5 ND 94 
01/03/2016 19:45:00 HBV 0.0 ND ND 22.3 ND 94 
01/03/2016 20:00:00 HBV 0.0 ND ND 22.3 ND 94 
01/03/2016 20:15:00 HBV 0.0 ND ND 22.3 ND 94 
01/03/2016 20:30:00 HBV 0.0 ND ND 22.7 ND 94 
01/03/2016 20:45:00 HBV 0.0 ND ND 22.5 ND 94 
01/03/2016 21:00:00 HBV 0.0 ND ND 22.7 ND 94 
01/03/2016 21:15:00 HBV 0.0 ND ND 22.5 ND 94 
01/03/2016 21:30:00 HBV 0.0 ND ND 22.5 ND 93 
01/03/2016 21:45:00 HBV 0.0 ND ND 22.5 ND 94 
01/03/2016 22:00:00 HBV 0.0 ND ND 22.7 ND 93 
01/03/2016 22:15:00 HBV 0.0 ND ND 22.7 ND 93 
01/03/2016 22:30:00 HBV 0.0 ND ND 22.7 ND 92 
01/03/2016 22:45:00 HBV 0.0 ND ND 22.7 ND 92 
01/03/2016 23:00:00 HBV 0.0 ND ND 22.7 ND 93 
01/03/2016 23:15:00 HBV 0.2 ND ND 23.2 ND 92 
01/03/2016 23:30:00 HBV 0.4 ND ND 23.0 ND 93 
01/03/2016 23:45:00 HBV 0.8 ND ND 22.7 ND 94 
02/03/2016 00:00:00 HBV 0.0 ND ND 23.0 ND 94 
02/03/2016 00:15:00 HBV 0.4 ND ND 23.0 ND 95 
02/03/2016 00:30:00 HBV 0.4 ND ND 22.7 ND 95 
02/03/2016 00:45:00 HBV 0.0 ND ND 22.7 ND 96 
02/03/2016 01:00:00 HBV 0.2 ND ND 22.5 ND 95 
02/03/2016 01:15:00 HBV 0.2 ND ND 22.5 ND 96 
02/03/2016 01:30:00 HBV 0.2 ND ND 22.5 ND 96 
02/03/2016 01:45:00 HBV 0.8 ND ND 22.5 ND 96 
02/03/2016 02:00:00 HBV 0.8 ND ND 22.5 ND 96 
02/03/2016 02:15:00 HBV 0.2 ND ND 22.3 ND 96 
02/03/2016 02:30:00 HBV 0.8 ND ND 22.3 ND 96 
02/03/2016 02:45:00 HBV 0.2 ND ND 22.5 ND 96 
02/03/2016 03:00:00 HBV 0.0 ND ND 22.7 ND 96 
02/03/2016 03:15:00 HBV 0.0 ND ND 22.7 ND 96 
02/03/2016 03:30:00 HBV 0.4 ND ND 22.3 ND 96 
02/03/2016 03:45:00 HBV 0.4 ND ND 22.5 ND 96 
02/03/2016 04:00:00 HBV 1.0 ND ND 22.5 ND 96 
02/03/2016 04:15:00 HBV 0.4 ND ND 22.5 ND 97 
02/03/2016 04:30:00 HBV 0.6 ND ND 22.7 ND 97 
02/03/2016 04:45:00 HBV 1.2 ND ND 22.5 ND 97 
02/03/2016 05:00:00 HBV 0.6 ND ND 22.7 ND 97 
02/03/2016 05:15:00 HBV 0.2 ND ND 22.7 ND 97 
02/03/2016 05:30:00 HBV 0.0 ND ND 22.5 ND 97 
02/03/2016 05:45:00 HBV 0.2 ND ND 22.5 ND 97 
02/03/2016 06:00:00 HBV 0.0 ND ND 22.7 ND 97 
02/03/2016 06:15:00 HBV 0.0 ND ND 22.7 ND 97 
02/03/2016 06:30:00 HBV 0.2 ND ND 23.0 ND 96 
02/03/2016 06:45:00 HBV 0.0 ND ND 23.0 ND 96 
02/03/2016 07:00:00 HBV 0.0 ND ND 23.2 ND 96 
02/03/2016 07:15:00 HBV 0.0 ND ND 23.0 ND 96 
02/03/2016 07:30:00 HBV 0.2 ND ND 23.2 ND 96 
02/03/2016 07:45:00 HBV 0.0 ND ND 23.2 ND 95 
02/03/2016 08:00:00 HBV 0.0 ND ND 23.7 ND 95 
02/03/2016 08:15:00 HBV 0.0 ND ND 24.5 ND 89 
02/03/2016 08:30:00 HBV 0.0 ND ND 24.7 ND 86 
02/03/2016 08:45:00 HBV 0.0 ND ND 25.2 ND 84 
02/03/2016 09:00:00 HBV 0.0 ND ND 25.7 ND 82 
02/03/2016 09:15:00 HBV 0.0 ND ND 26.7 ND 77 
02/03/2016 09:30:00 HBV 0.0 ND ND 26.4 ND 76 
02/03/2016 09:45:00 HBV 0.0 ND ND 25.9 ND 80 
02/03/2016 10:00:00 HBV 0.0 ND ND 25.7 ND 77 
02/03/2016 10:15:00 HBV 0.0 ND ND 26.2 ND 76 
02/03/2016 10:30:00 HBV 0.0 ND ND 28.1 ND 73 
02/03/2016 10:45:00 HBV 0.0 ND ND 27.6 ND 73 
02/03/2016 11:00:00 HBV 0.0 ND ND 27.6 ND 73 
02/03/2016 11:15:00 HBV 0.0 ND ND 27.4 ND 74 
02/03/2016 11:30:00 HBV 0.0 ND ND 28.4 ND 70 
02/03/2016 11:45:00 HBV 0.0 ND ND 28.4 ND 71 
02/03/2016 12:00:00 HBV 0.0 ND ND 27.4 ND 73 
02/03/2016 12:15:00 HBV 0.0 ND ND 27.1 ND 74 
02/03/2016 12:30:00 HBV 0.0 ND ND 27.9 ND 72 
02/03/2016 12:45:00 HBV 0.0 ND ND 27.4 ND 73 
02/03/2016 13:00:00 HBV 0.0 ND ND 27.9 ND 72 
02/03/2016 13:15:00 HBV 0.0 ND ND 28.1 ND 71 
02/03/2016 13:30:00 HBV 0.0 ND ND 27.4 ND 74 
02/03/2016 13:45:00 HBV 0.0 ND ND 27.6 ND 73 
02/03/2016 14:00:00 HBV 0.0 ND ND 27.1 ND 73 
02/03/2016 14:15:00 HBV 0.0 ND ND 27.6 ND 73 
02/03/2016 14:30:00 HBV 0.0 ND ND 27.6 ND 72 
02/03/2016 14:45:00 HBV 0.0 ND ND 27.9 ND 72 
02/03/2016 15:00:00 HBV 0.0 ND ND 27.9 ND 71 
02/03/2016 15:15:00 HBV 0.0 ND ND 27.6 ND 73 
02/03/2016 15:30:00 HBV 0.0 ND ND 27.4 ND 74 
02/03/2016 15:45:00 HBV 0.0 ND ND 27.6 ND 72 
02/03/2016 16:00:00 HBV 0.0 ND ND 27.1 ND 75 
02/03/2016 16:15:00 HBV 0.0 ND ND 27.1 ND 75 
02/03/2016 16:30:00 HBV 0.0 ND ND 26.9 ND 76 
02/03/2016 16:45:00 HBV 0.0 ND ND 27.4 ND 77 
02/03/2016 17:00:00 HBV 0.0 ND ND 26.9 ND 77 
02/03/2016 17:15:00 HBV 0.0 ND ND 26.9 ND 80 
02/03/2016 17:30:00 HBV 0.0 ND ND 26.7 ND 80 
02/03/2016 17:45:00 HBV 0.0 ND ND 26.4 ND 82 
02/03/2016 18:00:00 HBV 0.0 ND ND 26.2 ND 82 
02/03/2016 18:15:00 HBV 0.0 ND ND 26.2 ND 81 
02/03/2016 18:30:00 HBV 0.0 ND ND 25.9 ND 82 
02/03/2016 18:45:00 HBV 0.0 ND ND 25.9 ND 83 
02/03/2016 19:00:00 HBV 0.0 ND ND 25.7 ND 84 
02/03/2016 19:15:00 HBV 0.0 ND ND 25.7 ND 82 
02/03/2016 19:30:00 HBV 0.0 ND ND 25.7 ND 83 
02/03/2016 19:45:00 HBV 0.0 ND ND 25.4 ND 83 
02/03/2016 20:00:00 HBV 0.0 ND ND 25.4 ND 83 
02/03/2016 20:15:00 HBV 0.0 ND ND 25.7 ND 82 
02/03/2016 20:30:00 HBV 0.0 ND ND 25.7 ND 83 
02/03/2016 20:45:00 HBV 0.0 ND ND 25.7 ND 84 
02/03/2016 21:00:00 HBV 0.0 ND ND 25.7 ND 85 
02/03/2016 21:15:00 HBV 0.0 ND ND 25.4 ND 86 
02/03/2016 21:30:00 HBV 0.0 ND ND 25.4 ND 85 
02/03/2016 21:45:00 HBV 0.0 ND ND 25.7 ND 86 
02/03/2016 22:00:00 HBV 0.0 ND ND 25.2 ND 87 
02/03/2016 22:15:00 HBV 0.0 ND ND 25.2 ND 87 
02/03/2016 22:30:00 HBV 0.0 ND ND 25.4 ND 86 
02/03/2016 22:45:00 HBV 0.0 ND ND 25.4 ND 84 
02/03/2016 23:00:00 HBV 0.0 ND ND 25.4 ND 83 
02/03/2016 23:15:00 HBV 0.0 ND ND 25.2 ND 85 
02/03/2016 23:30:00 HBV 0.0 ND ND 24.9 ND 86 
02/03/2016 23:45:00 HBV 0.0 ND ND 24.9 ND 87 
03/03/2016 00:00:00 HBV 0.0 ND ND 24.7 ND 86 
03/03/2016 00:15:00 HBV 0.0 ND ND 25.2 ND 86 
03/03/2016 00:30:00 HBV 0.0 ND ND 25.2 ND 86 
03/03/2016 00:45:00 HBV 0.0 ND ND 25.2 ND 87 
03/03/2016 01:00:00 HBV 0.0 ND ND 24.5 ND 89 
03/03/2016 01:15:00 HBV 0.0 ND ND 24.5 ND 89 
03/03/2016 01:30:00 HBV 0.0 ND ND 24.5 ND 90 
03/03/2016 01:45:00 HBV 0.0 ND ND 24.2 ND 90 
03/03/2016 02:00:00 HBV 0.0 ND ND 24.5 ND 90 
03/03/2016 02:15:00 HBV 0.0 ND ND 24.0 ND 91 
03/03/2016 02:30:00 HBV 0.0 ND ND 24.5 ND 92 
03/03/2016 02:45:00 HBV 0.0 ND ND 24.0 ND 92 
03/03/2016 03:00:00 HBV 0.0 ND ND 24.0 ND 93 
03/03/2016 03:15:00 HBV 0.0 ND ND 24.0 ND 93 
03/03/2016 03:30:00 HBV 0.0 ND ND 24.2 ND 92 
03/03/2016 03:45:00 HBV 0.0 ND ND 24.2 ND 92 
03/03/2016 04:00:00 HBV 0.0 ND ND 24.2 ND 92 
03/03/2016 04:15:00 HBV 0.0 ND ND 24.0 ND 92 
03/03/2016 04:30:00 HBV 0.0 ND ND 24.0 ND 92 
03/03/2016 04:45:00 HBV 0.0 ND ND 23.7 ND 92 
03/03/2016 05:00:00 HBV 0.0 ND ND 23.7 ND 93 
03/03/2016 05:15:00 HBV 0.0 ND ND 24.0 ND 92 
03/03/2016 05:30:00 HBV 0.0 ND ND 23.7 ND 93 
03/03/2016 05:45:00 HBV 0.0 ND ND 24.0 ND 93 
03/03/2016 06:00:00 HBV 0.0 ND ND 24.0 ND 93 
03/03/2016 06:15:00 HBV 0.0 ND ND 24.0 ND 93 
03/03/2016 06:30:00 HBV 0.0 ND ND 24.2 ND 93 
03/03/2016 06:45:00 HBV 0.0 ND ND 24.7 ND 90 
03/03/2016 07:00:00 HBV 0.0 ND ND 24.7 ND 89 
03/03/2016 07:15:00 HBV 0.0 ND ND 24.9 ND 89 
03/03/2016 07:30:00 HBV 0.0 ND ND 25.2 ND 88 
03/03/2016 07:45:00 HBV 0.0 ND ND 25.9 ND 85 
03/03/2016 08:00:00 HBV 0.0 ND ND 26.2 ND 84 
03/03/2016 08:15:00 HBV 0.0 ND ND 26.4 ND 82 
03/03/2016 08:30:00 HBV 0.0 ND ND 27.6 ND 74 
03/03/2016 08:45:00 HBV 0.0 ND ND 28.8 ND 66 
03/03/2016 09:00:00 HBV 0.0 ND ND 29.3 ND 63 
03/03/2016 09:15:00 HBV 0.0 ND ND 29.6 ND 63 
03/03/2016 09:30:00 HBV 0.0 ND ND 29.8 ND 65 
03/03/2016 09:45:00 HBV 0.0 ND ND 30.3 ND 60 
03/03/2016 10:00:00 HBV 0.0 ND ND 30.8 ND 56 
03/03/2016 10:15:00 HBV 0.0 ND ND 30.3 ND 61 
03/03/2016 10:30:00 HBV 0.0 ND ND 30.8 ND 57 
03/03/2016 10:45:00 HBV 0.0 ND ND 30.6 ND 61 
03/03/2016 11:00:00 HBV 0.0 ND ND 30.6 ND 56 
03/03/2016 11:15:00 HBV 0.0 ND ND 30.6 ND 56 
03/03/2016 11:30:00 HBV 0.0 ND ND 30.6 ND 57 
03/03/2016 11:45:00 HBV 0.0 ND ND 30.8 ND 56 
03/03/2016 12:00:00 HBV 0.0 ND ND 30.6 ND 57 
03/03/2016 12:15:00 HBV 0.0 ND ND 31.0 ND 54 
03/03/2016 12:30:00 HBV 0.0 ND ND 31.5 ND 54 
03/03/2016 12:45:00 HBV 0.0 ND ND 32.0 ND 52 
03/03/2016 13:00:00 HBV 0.0 ND ND 31.3 ND 56 
03/03/2016 13:15:00 HBV 0.0 ND ND 32.5 ND 58 
03/03/2016 13:30:00 HBV 0.0 ND ND 33.0 ND 52 
03/03/2016 13:45:00 HBV 0.0 ND ND 32.8 ND 55 
03/03/2016 14:00:00 HBV 0.0 ND ND 32.5 ND 54 
03/03/2016 14:15:00 HBV 0.0 ND ND 33.0 ND 47 
03/03/2016 14:30:00 HBV 0.0 ND ND 32.8 ND 47 
03/03/2016 14:45:00 HBV 0.0 ND ND 32.5 ND 49 
03/03/2016 15:00:00 HBV 0.0 ND ND 32.5 ND 49 
03/03/2016 15:15:00 HBV 0.0 ND ND 32.8 ND 49 
03/03/2016 15:30:00 HBV 0.0 ND ND 32.3 ND 53 
03/03/2016 15:45:00 HBV 0.0 ND ND 32.3 ND 53 
03/03/2016 16:00:00 HBV 0.0 ND ND 31.3 ND 57 
03/03/2016 16:15:00 HBV 0.0 ND ND 31.5 ND 57 
03/03/2016 16:30:00 HBV 0.0 ND ND 31.3 ND 59 
03/03/2016 16:45:00 HBV 0.0 ND ND 31.3 ND 53 
03/03/2016 17:00:00 HBV 0.0 ND ND 32.3 ND 50 
03/03/2016 17:15:00 HBV 0.0 ND ND 31.8 ND 53 
03/03/2016 17:30:00 HBV 0.0 ND ND 31.5 ND 52 
03/03/2016 17:45:00 HBV 0.0 ND ND 31.8 ND 55 
03/03/2016 18:00:00 HBV 0.0 ND ND 29.3 ND 66 
03/03/2016 18:15:00 HBV 0.0 ND ND 29.3 ND 64 
03/03/2016 18:30:00 HBV 0.0 ND ND 28.4 ND 70 
03/03/2016 18:45:00 HBV 0.0 ND ND 29.1 ND 68 
03/03/2016 19:00:00 HBV 0.0 ND ND 28.4 ND 69 
03/03/2016 19:15:00 HBV 0.0 ND ND 28.6 ND 70 
03/03/2016 19:30:00 HBV 0.0 ND ND 27.9 ND 72 
03/03/2016 19:45:00 HBV 0.0 ND ND 28.1 ND 69 
03/03/2016 20:00:00 HBV 0.0 ND ND 27.6 ND 73 
03/03/2016 20:15:00 HBV 0.0 ND ND 27.6 ND 72 
03/03/2016 20:30:00 HBV 0.0 ND ND 28.1 ND 72 
03/03/2016 20:45:00 HBV 0.0 ND ND 27.9 ND 72 
03/03/2016 21:00:00 HBV 0.0 ND ND 27.4 ND 74 
03/03/2016 21:15:00 HBV 0.0 ND ND 26.9 ND 77 
03/03/2016 21:30:00 HBV 0.0 ND ND 26.9 ND 76 
03/03/2016 21:45:00 HBV 0.0 ND ND 26.7 ND 76 
03/03/2016 22:00:00 HBV 0.0 ND ND 27.4 ND 72 
03/03/2016 22:15:00 HBV 0.0 ND ND 26.2 ND 79 
03/03/2016 22:30:00 HBV 0.0 ND ND 26.4 ND 77 
03/03/2016 22:45:00 HBV 0.0 ND ND 26.7 ND 77 
03/03/2016 23:00:00 HBV 0.0 ND ND 26.7 ND 76 
03/03/2016 23:15:00 HBV 0.0 ND ND 26.4 ND 76 
03/03/2016 23:30:00 HBV 0.0 ND ND 26.7 ND 77 
03/03/2016 23:45:00 HBV 0.0 ND ND 26.7 ND 76 
04/03/2016 00:00:00 HBV 0.0 ND ND 26.4 ND 76 
04/03/2016 00:15:00 HBV 0.0 ND ND 25.9 ND 78 
04/03/2016 00:30:00 HBV 0.0 ND ND 25.9 ND 78 
04/03/2016 00:45:00 HBV 0.0 ND ND 25.9 ND 77 
04/03/2016 01:00:00 HBV 0.0 ND ND 25.9 ND 77 
04/03/2016 01:15:00 HBV 0.0 ND ND 26.4 ND 76 
04/03/2016 01:30:00 HBV 0.0 ND ND 26.9 ND 75 
04/03/2016 01:45:00 HBV 0.0 ND ND 27.4 ND 72 
04/03/2016 02:00:00 HBV 0.0 ND ND 26.9 ND 73 
04/03/2016 02:15:00 HBV 0.0 ND ND 27.4 ND 71 
04/03/2016 02:30:00 HBV 0.0 ND ND 29.6 ND 60 
04/03/2016 02:45:00 HBV 0.0 ND ND 30.3 ND 50 
04/03/2016 03:00:00 HBV 0.0 ND ND 29.8 ND 51 
04/03/2016 03:15:00 HBV 0.0 ND ND 29.6 ND 51 
04/03/2016 03:30:00 HBV 0.0 ND ND 28.8 ND 51 
04/03/2016 03:45:00 HBV 0.0 ND ND 28.6 ND 52 
04/03/2016 04:00:00 HBV 0.0 ND ND 29.1 ND 50 
04/03/2016 04:15:00 HBV 0.0 ND ND 29.6 ND 50 
04/03/2016 04:30:00 HBV 0.0 ND ND 30.3 ND 49 
04/03/2016 04:45:00 HBV 0.0 ND ND 30.1 ND 53 
04/03/2016 05:00:00 HBV 0.0 ND ND 29.6 ND 55 
04/03/2016 05:15:00 HBV 0.0 ND ND 29.8 ND 52 
04/03/2016 05:30:00 HBV 0.0 ND ND 29.1 ND 57 
04/03/2016 05:45:00 HBV 0.0 ND ND 28.8 ND 62 
04/03/2016 06:00:00 HBV 0.0 ND ND 28.1 ND 65 
04/03/2016 06:15:00 HBV 0.0 ND ND 29.1 ND 57 
04/03/2016 06:30:00 HBV 0.0 ND ND 29.3 ND 57 
04/03/2016 06:45:00 HBV 0.0 ND ND 28.4 ND 64 
04/03/2016 07:00:00 HBV 0.0 ND ND 27.9 ND 68 
04/03/2016 07:15:00 HBV 0.0 ND ND 27.9 ND 68 
04/03/2016 07:30:00 HBV 0.0 ND ND 28.4 ND 69 
04/03/2016 07:45:00 HBV 0.0 ND ND 28.6 ND 69 
04/03/2016 08:00:00 HBV 0.0 ND ND 29.6 ND 65 
04/03/2016 08:15:00 HBV 0.0 ND ND 30.8 ND 52 
04/03/2016 08:30:00 HBV 0.0 ND ND 31.5 ND 45 
04/03/2016 08:45:00 HBV 0.0 ND ND 31.0 ND 45 
04/03/2016 09:00:00 HBV 0.0 ND ND 30.8 ND 46 
04/03/2016 09:15:00 HBV 0.0 ND ND 31.8 ND 42 
04/03/2016 09:30:00 HBV 0.0 ND ND 31.3 ND 44 
04/03/2016 09:45:00 HBV 0.0 ND ND 31.5 ND 43 
04/03/2016 10:00:00 HBV 0.0 ND ND 31.5 ND 42 
04/03/2016 10:15:00 HBV 0.0 ND ND 31.8 ND 42 
04/03/2016 10:30:00 HBV 0.0 ND ND 32.8 ND 39 
04/03/2016 10:45:00 HBV 0.0 ND ND 33.0 ND 38 
04/03/2016 11:00:00 HBV 0.0 ND ND 34.2 ND 38 
04/03/2016 11:15:00 HBV 0.0 ND ND 34.0 ND 37 
04/03/2016 11:30:00 HBV 0.0 ND ND 34.5 ND 36 
04/03/2016 11:45:00 HBV 0.0 ND ND 34.0 ND 35 
04/03/2016 12:00:00 HBV 0.0 ND ND 34.5 ND 34 
04/03/2016 12:15:00 HBV 0.0 ND ND 35.0 ND 35 
04/03/2016 12:30:00 HBV 0.0 ND ND 34.2 ND 35 
04/03/2016 12:45:00 HBV 0.0 ND ND 34.0 ND 36 
04/03/2016 13:00:00 HBV 0.0 ND ND 34.5 ND 37 
04/03/2016 13:15:00 HBV 0.0 ND ND 34.0 ND 37 
04/03/2016 13:30:00 HBV 0.0 ND ND 33.7 ND 36 
04/03/2016 13:45:00 HBV 0.0 ND ND 34.0 ND 40 
04/03/2016 14:00:00 HBV 0.0 ND ND 33.2 ND 39 
04/03/2016 14:15:00 HBV 0.0 ND ND 33.2 ND 40 
04/03/2016 14:30:00 HBV 0.0 ND ND 33.0 ND 41 
04/03/2016 14:45:00 HBV 0.0 ND ND 33.0 ND 43 
04/03/2016 15:00:00 HBV 0.0 ND ND 32.8 ND 44 
04/03/2016 15:15:00 HBV 0.0 ND ND 33.0 ND 42 
04/03/2016 15:30:00 HBV 0.0 ND ND 32.5 ND 43 
04/03/2016 15:45:00 HBV 0.0 ND ND 33.2 ND 43 
04/03/2016 16:00:00 HBV 0.0 ND ND 32.5 ND 44 
04/03/2016 16:15:00 HBV 0.0 ND ND 32.3 ND 46 
04/03/2016 16:30:00 HBV 0.0 ND ND 32.3 ND 47 
04/03/2016 16:45:00 HBV 0.0 ND ND 32.3 ND 46 
04/03/2016 17:00:00 HBV 0.0 ND ND 32.5 ND 46 
04/03/2016 17:15:00 HBV 0.0 ND ND 31.5 ND 50 
04/03/2016 17:30:00 HBV 0.0 ND ND 31.3 ND 49 
04/03/2016 17:45:00 HBV 0.0 ND ND 30.6 ND 54 
04/03/2016 18:00:00 HBV 0.0 ND ND 30.1 ND 59 
04/03/2016 18:15:00 HBV 0.0 ND ND 30.1 ND 55 
04/03/2016 18:30:00 HBV 0.0 ND ND 29.8 ND 56 
04/03/2016 18:45:00 HBV 0.0 ND ND 30.1 ND 54 
04/03/2016 19:00:00 HBV 0.0 ND ND 29.6 ND 56 
04/03/2016 19:15:00 HBV 0.0 ND ND 29.1 ND 58 
04/03/2016 19:30:00 HBV 0.0 ND ND 29.8 ND 53 
04/03/2016 19:45:00 HBV 0.0 ND ND 29.8 ND 55 
04/03/2016 20:00:00 HBV 0.0 ND ND 29.6 ND 56 
04/03/2016 20:15:00 HBV 0.0 ND ND 29.1 ND 57 
04/03/2016 20:30:00 HBV 0.0 ND ND 28.6 ND 57 
04/03/2016 20:45:00 HBV 0.0 ND ND 28.8 ND 55 
04/03/2016 21:00:00 HBV 0.0 ND ND 28.6 ND 60 
04/03/2016 21:15:00 HBV 0.0 ND ND 29.6 ND 57 
04/03/2016 21:30:00 HBV 0.0 ND ND 29.6 ND 57 
04/03/2016 21:45:00 HBV 0.0 ND ND 30.3 ND 52 
04/03/2016 22:00:00 HBV 0.0 ND ND 29.3 ND 57 
04/03/2016 22:15:00 HBV 0.0 ND ND 30.1 ND 51 
04/03/2016 22:30:00 HBV 0.0 ND ND 30.1 ND 51 
04/03/2016 22:45:00 HBV 0.0 ND ND 29.8 ND 52 
04/03/2016 23:00:00 HBV 0.0 ND ND 30.3 ND 49 
04/03/2016 23:15:00 HBV 0.0 ND ND 30.8 ND 46 
04/03/2016 23:30:00 HBV 0.0 ND ND 30.3 ND 49 
04/03/2016 23:45:00 HBV 0.0 ND ND 30.3 ND 49 
