Relatório Meteorológico da Estação: São Cristóvão

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   Chuva  DirVento  VelVento  Temperatura  Pressao  Umidade
07/02/2001  21:45:00  HBV     0.0        ND        ND           ND    999.2       ND
07/02/2001  22:00:00  HBV     0.0        ND        ND           ND    999.5       ND
07/02/2001  22:15:00  HBV     0.0        ND        ND           ND    999.7       ND
07/02/2001  22:30:00  HBV     0.0        ND        ND           ND    999.8       ND
07/02/2001  22:45:00  HBV     0.0        ND        ND           ND   1000.0       ND
07/02/2001  23:00:00  HBV     0.0        ND        ND           ND   1000.3       ND
07/02/2001  23:15:00  HBV     0.0        ND        ND           ND   1000.3       ND
07/02/2001  23:30:00  HBV     0.0        ND        ND           ND   1000.0       ND
07/02/2001  23:45:00  HBV     0.0        ND        ND           ND   1000.1       ND
08/02/2001  00:00:00  HBV     0.0        ND        ND           ND   1000.0       ND
08/02/2001  00:15:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  00:30:00  HBV     0.0        ND        ND           ND    999.5       ND
08/02/2001  00:45:00  HBV     0.0        ND        ND           ND    999.4       ND
08/02/2001  01:00:00  HBV     0.0        ND        ND           ND    999.2       ND
08/02/2001  01:15:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  01:30:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  01:45:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  02:00:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  02:15:00  HBV     0.0        ND        ND           ND    998.7       ND
08/02/2001  02:30:00  HBV     0.0        ND        ND           ND    998.6       ND
08/02/2001  02:45:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  03:00:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  03:15:00  HBV     0.0        ND        ND           ND    998.3       ND
08/02/2001  03:30:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  03:45:00  HBV     0.0        ND        ND           ND    998.3       ND
08/02/2001  04:00:00  HBV     0.0        ND        ND           ND    998.2       ND
08/02/2001  04:15:00  HBV     0.0        ND        ND           ND    998.2       ND
08/02/2001  04:30:00  HBV     0.0        ND        ND           ND    998.1       ND
08/02/2001  04:45:00  HBV     0.0        ND        ND           ND    997.9       ND
08/02/2001  05:00:00  HBV     0.0        ND        ND           ND    998.1       ND
08/02/2001  05:15:00  HBV     0.0        ND        ND           ND    997.9       ND
08/02/2001  05:30:00  HBV     0.0        ND        ND           ND    998.1       ND
08/02/2001  05:45:00  HBV     0.0        ND        ND           ND    998.2       ND
08/02/2001  06:00:00  HBV     0.0        ND        ND           ND    998.3       ND
08/02/2001  06:15:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  06:30:00  HBV     0.0        ND        ND           ND    998.7       ND
08/02/2001  06:45:00  HBV     0.0        ND        ND           ND    998.7       ND
08/02/2001  07:00:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  07:15:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  07:30:00  HBV     0.0        ND        ND           ND    999.3       ND
08/02/2001  07:45:00  HBV     0.0        ND        ND           ND    999.4       ND
08/02/2001  08:00:00  HBV     0.0        ND        ND           ND    999.5       ND
08/02/2001  08:15:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  08:30:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  08:45:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  09:00:00  HBV     0.0        ND        ND           ND    999.5       ND
08/02/2001  09:15:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  09:30:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  09:45:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  10:00:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  10:15:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  10:30:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  10:45:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  11:00:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  11:15:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  11:30:00  HBV     0.0        ND        ND           ND    999.8       ND
08/02/2001  11:45:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  12:00:00  HBV     0.0        ND        ND           ND    999.7       ND
08/02/2001  12:15:00  HBV     0.0        ND        ND           ND    999.5       ND
08/02/2001  12:30:00  HBV     0.0        ND        ND           ND    999.4       ND
08/02/2001  12:45:00  HBV     0.0        ND        ND           ND    999.3       ND
08/02/2001  13:00:00  HBV     0.0        ND        ND           ND    999.2       ND
08/02/2001  13:15:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  13:30:00  HBV     0.0        ND        ND           ND    998.9       ND
08/02/2001  13:45:00  HBV     0.0        ND        ND           ND    998.7       ND
08/02/2001  14:00:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  14:15:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  14:30:00  HBV     0.0        ND        ND           ND    998.3       ND
08/02/2001  14:45:00  HBV     0.0        ND        ND           ND    998.1       ND
08/02/2001  15:00:00  HBV     0.0        ND        ND           ND    997.8       ND
08/02/2001  15:15:00  HBV     0.0        ND        ND           ND    997.3       ND
08/02/2001  15:30:00  HBV     0.0        ND        ND           ND    997.2       ND
08/02/2001  15:45:00  HBV     0.0        ND        ND           ND    997.2       ND
08/02/2001  16:00:00  HBV     0.0        ND        ND           ND    997.0       ND
08/02/2001  16:15:00  HBV     0.0        ND        ND           ND    997.1       ND
08/02/2001  16:30:00  HBV     0.0        ND        ND           ND    997.0       ND
08/02/2001  16:45:00  HBV     0.0        ND        ND           ND    997.0       ND
08/02/2001  17:00:00  HBV     0.0        ND        ND           ND    996.9       ND
08/02/2001  17:15:00  HBV     0.0        ND        ND           ND    997.0       ND
08/02/2001  17:30:00  HBV     0.0        ND        ND           ND    996.9       ND
08/02/2001  17:45:00  HBV     0.0        ND        ND           ND    997.1       ND
08/02/2001  18:00:00  HBV     0.0        ND        ND           ND    997.3       ND
08/02/2001  18:15:00  HBV     0.0        ND        ND           ND    997.1       ND
08/02/2001  18:30:00  HBV     0.0        ND        ND           ND    997.2       ND
08/02/2001  18:45:00  HBV     0.0        ND        ND           ND    997.3       ND
08/02/2001  19:00:00  HBV     0.0        ND        ND           ND    997.5       ND
08/02/2001  19:15:00  HBV     0.0        ND        ND           ND    997.8       ND
08/02/2001  19:30:00  HBV     0.0        ND        ND           ND    997.7       ND
08/02/2001  19:45:00  HBV     0.0        ND        ND           ND    997.8       ND
08/02/2001  20:00:00  HBV     0.2        ND        ND           ND    997.8       ND
08/02/2001  20:15:00  HBV     0.0        ND        ND           ND    997.8       ND
08/02/2001  20:30:00  HBV     0.0        ND        ND           ND    997.9       ND
08/02/2001  20:45:00  HBV     0.0        ND        ND           ND    998.2       ND
08/02/2001  21:00:00  HBV     0.0        ND        ND           ND    998.4       ND
08/02/2001  21:15:00  HBV     0.0        ND        ND           ND    998.6       ND
08/02/2001  21:30:00  HBV     0.0        ND        ND           ND    998.6       ND
08/02/2001  21:45:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  22:00:00  HBV     0.0        ND        ND           ND    998.8       ND
08/02/2001  22:15:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  22:30:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  22:45:00  HBV     0.0        ND        ND           ND    999.0       ND
08/02/2001  23:00:00  HBV     0.0        ND        ND           ND    998.9       ND
08/02/2001  23:15:00  HBV     0.0        ND        ND           ND    998.7       ND
08/02/2001  23:30:00  HBV     0.0        ND        ND           ND    998.9       ND
08/02/2001  23:45:00  HBV     0.0        ND        ND           ND    999.3       ND
09/02/2001  00:00:00  HBV     0.0        ND        ND           ND    999.2       ND
09/02/2001  00:15:00  HBV     0.0        ND        ND           ND    999.2       ND
09/02/2001  00:30:00  HBV     0.0        ND        ND           ND    999.2       ND
09/02/2001  00:45:00  HBV     0.0        ND        ND           ND    999.0       ND
09/02/2001  01:00:00  HBV     0.0        ND        ND           ND    999.2       ND
09/02/2001  01:15:00  HBV     0.0        ND        ND           ND    998.9       ND
09/02/2001  01:30:00  HBV     0.0        ND        ND           ND    998.8       ND
09/02/2001  01:45:00  HBV     0.0        ND        ND           ND    998.6       ND
09/02/2001  02:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  02:15:00  HBV     0.0        ND        ND           ND    998.2       ND
09/02/2001  02:30:00  HBV     0.0        ND        ND           ND    998.2       ND
09/02/2001  02:45:00  HBV     0.0        ND        ND           ND    997.9       ND
09/02/2001  03:00:00  HBV     0.0        ND        ND           ND    997.8       ND
09/02/2001  03:15:00  HBV     0.0        ND        ND           ND    997.8       ND
09/02/2001  03:30:00  HBV     0.0        ND        ND           ND    997.7       ND
09/02/2001  03:45:00  HBV     0.0        ND        ND           ND    997.7       ND
09/02/2001  04:00:00  HBV     0.0        ND        ND           ND    997.7       ND
09/02/2001  04:15:00  HBV     0.0        ND        ND           ND    997.8       ND
09/02/2001  04:30:00  HBV     0.0        ND        ND           ND    997.7       ND
09/02/2001  04:45:00  HBV     0.0        ND        ND           ND    997.5       ND
09/02/2001  05:00:00  HBV     0.0        ND        ND           ND    997.6       ND
09/02/2001  05:15:00  HBV     0.0        ND        ND           ND    997.6       ND
09/02/2001  05:30:00  HBV     0.0        ND        ND           ND    997.9       ND
09/02/2001  05:45:00  HBV     0.0        ND        ND           ND    997.9       ND
09/02/2001  06:00:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  06:15:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  06:30:00  HBV     0.0        ND        ND           ND    998.2       ND
09/02/2001  06:45:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  07:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  07:15:00  HBV     0.0        ND        ND           ND    998.6       ND
09/02/2001  07:30:00  HBV     0.0        ND        ND           ND    998.6       ND
09/02/2001  07:45:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  08:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  08:15:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  08:30:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  08:45:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  09:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  09:15:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  09:30:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  09:45:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  10:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  10:15:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  10:30:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  10:45:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  11:00:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  11:15:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  11:30:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  11:45:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  12:00:00  HBV     0.0        ND        ND           ND    998.2       ND
09/02/2001  12:15:00  HBV     0.0        ND        ND           ND    998.2       ND
09/02/2001  12:30:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  12:45:00  HBV     0.0        ND        ND           ND    997.8       ND
09/02/2001  13:00:00  HBV     0.0        ND        ND           ND    997.7       ND
09/02/2001  13:15:00  HBV     0.0        ND        ND           ND    997.5       ND
09/02/2001  13:30:00  HBV     0.0        ND        ND           ND    997.3       ND
09/02/2001  13:45:00  HBV     0.0        ND        ND           ND    997.1       ND
09/02/2001  14:00:00  HBV     0.0        ND        ND           ND    996.9       ND
09/02/2001  14:15:00  HBV     0.0        ND        ND           ND    996.5       ND
09/02/2001  14:30:00  HBV     0.0        ND        ND           ND    996.5       ND
09/02/2001  14:45:00  HBV     0.0        ND        ND           ND    996.2       ND
09/02/2001  15:00:00  HBV     0.0        ND        ND           ND    996.1       ND
09/02/2001  15:15:00  HBV     0.0        ND        ND           ND    996.1       ND
09/02/2001  15:30:00  HBV     0.0        ND        ND           ND    995.9       ND
09/02/2001  15:45:00  HBV     0.0        ND        ND           ND    995.6       ND
09/02/2001  16:00:00  HBV     0.0        ND        ND           ND    995.4       ND
09/02/2001  16:15:00  HBV     0.0        ND        ND           ND    995.5       ND
09/02/2001  16:30:00  HBV     0.0        ND        ND           ND    995.3       ND
09/02/2001  16:45:00  HBV     0.0        ND        ND           ND    994.9       ND
09/02/2001  17:00:00  HBV     0.0        ND        ND           ND    995.0       ND
09/02/2001  17:15:00  HBV     0.0        ND        ND           ND    995.0       ND
09/02/2001  17:30:00  HBV     0.0        ND        ND           ND    995.0       ND
09/02/2001  17:45:00  HBV     0.0        ND        ND           ND    995.4       ND
09/02/2001  18:00:00  HBV     0.0        ND        ND           ND    996.7       ND
09/02/2001  18:15:00  HBV     5.6        ND        ND           ND    997.2       ND
09/02/2001  18:30:00  HBV     1.0        ND        ND           ND    996.1       ND
09/02/2001  18:45:00  HBV     0.0        ND        ND           ND    996.5       ND
09/02/2001  19:00:00  HBV     0.0        ND        ND           ND    997.0       ND
09/02/2001  19:15:00  HBV     0.0        ND        ND           ND    996.9       ND
09/02/2001  19:30:00  HBV     0.0        ND        ND           ND    996.9       ND
09/02/2001  19:45:00  HBV     0.0        ND        ND           ND    996.9       ND
09/02/2001  20:00:00  HBV     0.0        ND        ND           ND    996.9       ND
09/02/2001  20:15:00  HBV     0.0        ND        ND           ND    997.2       ND
09/02/2001  20:30:00  HBV     0.0        ND        ND           ND    997.3       ND
09/02/2001  20:45:00  HBV     0.0        ND        ND           ND    997.6       ND
09/02/2001  21:00:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  21:15:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  21:30:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  21:45:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  22:00:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  22:15:00  HBV     0.0        ND        ND           ND    998.3       ND
09/02/2001  22:30:00  HBV     0.0        ND        ND           ND    998.4       ND
09/02/2001  22:45:00  HBV     0.0        ND        ND           ND    998.1       ND
09/02/2001  23:00:00  HBV     0.0        ND        ND           ND    997.8       ND
09/02/2001  23:15:00  HBV     0.0        ND        ND           ND    997.5       ND
09/02/2001  23:30:00  HBV     0.0        ND        ND           ND    997.5       ND
09/02/2001  23:45:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  00:00:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  00:15:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  00:30:00  HBV     0.0        ND        ND           ND    997.7       ND
10/02/2001  00:45:00  HBV     0.0        ND        ND           ND    997.5       ND
10/02/2001  01:00:00  HBV     0.0        ND        ND           ND    997.5       ND
10/02/2001  01:15:00  HBV     0.0        ND        ND           ND    997.5       ND
10/02/2001  01:30:00  HBV     0.0        ND        ND           ND    997.2       ND
10/02/2001  01:45:00  HBV     0.0        ND        ND           ND    997.2       ND
10/02/2001  02:00:00  HBV     0.0        ND        ND           ND    997.1       ND
10/02/2001  02:15:00  HBV     0.0        ND        ND           ND    996.9       ND
10/02/2001  02:30:00  HBV     0.0        ND        ND           ND    996.7       ND
10/02/2001  02:45:00  HBV     0.0        ND        ND           ND    996.5       ND
10/02/2001  03:00:00  HBV     0.0        ND        ND           ND    996.4       ND
10/02/2001  03:15:00  HBV     0.0        ND        ND           ND    996.4       ND
10/02/2001  03:30:00  HBV     0.0        ND        ND           ND    996.2       ND
10/02/2001  03:45:00  HBV     0.0        ND        ND           ND    996.2       ND
10/02/2001  04:00:00  HBV     0.0        ND        ND           ND    996.1       ND
10/02/2001  04:15:00  HBV     0.0        ND        ND           ND    996.1       ND
10/02/2001  04:30:00  HBV     0.0        ND        ND           ND    996.0       ND
10/02/2001  04:45:00  HBV     0.0        ND        ND           ND    995.9       ND
10/02/2001  05:00:00  HBV     0.0        ND        ND           ND    995.9       ND
10/02/2001  05:15:00  HBV     0.0        ND        ND           ND    996.0       ND
10/02/2001  05:30:00  HBV     0.0        ND        ND           ND    996.2       ND
10/02/2001  05:45:00  HBV     0.0        ND        ND           ND    996.5       ND
10/02/2001  06:00:00  HBV     0.0        ND        ND           ND    996.5       ND
10/02/2001  06:15:00  HBV     0.0        ND        ND           ND    996.6       ND
10/02/2001  06:30:00  HBV     0.0        ND        ND           ND    996.9       ND
10/02/2001  06:45:00  HBV     0.0        ND        ND           ND    997.0       ND
10/02/2001  07:00:00  HBV     0.0        ND        ND           ND    997.2       ND
10/02/2001  07:15:00  HBV     0.0        ND        ND           ND    997.2       ND
10/02/2001  07:30:00  HBV     0.0        ND        ND           ND    997.6       ND
10/02/2001  07:45:00  HBV     0.0        ND        ND           ND    997.6       ND
10/02/2001  08:00:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  08:15:00  HBV     0.0        ND        ND           ND    997.9       ND
10/02/2001  08:30:00  HBV     0.0        ND        ND           ND    997.9       ND
10/02/2001  08:45:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  09:00:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  09:15:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  09:30:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  09:45:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  10:00:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  10:15:00  HBV     0.0        ND        ND           ND    998.2       ND
10/02/2001  10:30:00  HBV     0.0        ND        ND           ND    998.2       ND
10/02/2001  10:45:00  HBV     0.0        ND        ND           ND    998.2       ND
10/02/2001  11:00:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  11:15:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  11:30:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  11:45:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  12:00:00  HBV     0.0        ND        ND           ND    997.9       ND
10/02/2001  12:15:00  HBV     0.0        ND        ND           ND    997.9       ND
10/02/2001  12:30:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  12:45:00  HBV     0.0        ND        ND           ND    997.8       ND
10/02/2001  13:00:00  HBV     0.0        ND        ND           ND    997.6       ND
10/02/2001  13:15:00  HBV     0.0        ND        ND           ND    997.5       ND
10/02/2001  13:30:00  HBV     0.0        ND        ND           ND    997.2       ND
10/02/2001  13:45:00  HBV     0.0        ND        ND           ND    997.0       ND
10/02/2001  14:00:00  HBV     0.0        ND        ND           ND    996.9       ND
10/02/2001  14:15:00  HBV     0.0        ND        ND           ND    996.7       ND
10/02/2001  14:30:00  HBV     0.0        ND        ND           ND    996.6       ND
10/02/2001  14:45:00  HBV     0.0        ND        ND           ND    996.4       ND
10/02/2001  15:00:00  HBV     0.0        ND        ND           ND    996.0       ND
10/02/2001  15:15:00  HBV     0.0        ND        ND           ND    995.8       ND
10/02/2001  15:30:00  HBV     0.0        ND        ND           ND    995.6       ND
10/02/2001  15:45:00  HBV     0.0        ND        ND           ND    995.4       ND
10/02/2001  16:00:00  HBV     0.0        ND        ND           ND    995.3       ND
10/02/2001  16:15:00  HBV     0.0        ND        ND           ND    995.0       ND
10/02/2001  16:30:00  HBV     0.0        ND        ND           ND    995.1       ND
10/02/2001  16:45:00  HBV     0.0        ND        ND           ND    995.0       ND
10/02/2001  17:00:00  HBV     0.0        ND        ND           ND    995.0       ND
10/02/2001  17:15:00  HBV     0.0        ND        ND           ND    995.1       ND
10/02/2001  17:30:00  HBV     0.0        ND        ND           ND    995.5       ND
10/02/2001  17:45:00  HBV     0.0        ND        ND           ND    995.4       ND
10/02/2001  18:00:00  HBV     0.0        ND        ND           ND    995.8       ND
10/02/2001  18:15:00  HBV     0.0        ND        ND           ND    995.9       ND
10/02/2001  18:30:00  HBV     2.0        ND        ND           ND    996.4       ND
10/02/2001  18:45:00  HBV     0.0        ND        ND           ND    998.3       ND
10/02/2001  19:00:00  HBV     0.0        ND        ND           ND    998.3       ND
10/02/2001  19:15:00  HBV     0.2        ND        ND           ND    997.2       ND
10/02/2001  19:30:00  HBV     0.2        ND        ND           ND    997.2       ND
10/02/2001  19:45:00  HBV     0.2        ND        ND           ND    997.5       ND
10/02/2001  20:00:00  HBV     0.4        ND        ND           ND    996.7       ND
10/02/2001  20:15:00  HBV     0.0        ND        ND           ND    998.1       ND
10/02/2001  20:30:00  HBV     0.0        ND        ND           ND    998.7       ND
10/02/2001  20:45:00  HBV     0.0        ND        ND           ND    998.9       ND
10/02/2001  21:00:00  HBV     0.0        ND        ND           ND    999.0       ND
10/02/2001  21:15:00  HBV     0.0        ND        ND           ND    999.3       ND
10/02/2001  21:30:00  HBV     0.0        ND        ND           ND    999.8       ND
10/02/2001  21:45:00  HBV     0.0        ND        ND           ND   1000.0       ND
10/02/2001  22:00:00  HBV     0.0        ND        ND           ND   1000.1       ND
10/02/2001  22:15:00  HBV     0.0        ND        ND           ND   1000.1       ND
10/02/2001  22:30:00  HBV     0.0        ND        ND           ND   1000.4       ND
10/02/2001  22:45:00  HBV     0.0        ND        ND           ND   1000.5       ND
10/02/2001  23:00:00  HBV     0.0        ND        ND           ND    999.4       ND
10/02/2001  23:15:00  HBV     0.0        ND        ND           ND    999.8       ND
10/02/2001  23:30:00  HBV     0.0        ND        ND           ND    999.9       ND
10/02/2001  23:45:00  HBV     0.2        ND        ND           ND    999.7       ND
11/02/2001  00:00:00  HBV     0.2        ND        ND           ND    999.8       ND
11/02/2001  00:15:00  HBV     0.0        ND        ND           ND    999.8       ND
11/02/2001  00:30:00  HBV     0.0        ND        ND           ND    999.5       ND
11/02/2001  00:45:00  HBV     0.0        ND        ND           ND    999.0       ND
11/02/2001  01:00:00  HBV     0.0        ND        ND           ND    999.2       ND
11/02/2001  01:15:00  HBV     0.0        ND        ND           ND    998.8       ND
11/02/2001  01:30:00  HBV     0.0        ND        ND           ND    998.6       ND
11/02/2001  01:45:00  HBV     0.0        ND        ND           ND    998.6       ND
11/02/2001  02:00:00  HBV     0.0        ND        ND           ND    998.4       ND
11/02/2001  02:15:00  HBV     0.0        ND        ND           ND    998.4       ND
11/02/2001  02:30:00  HBV     0.0        ND        ND           ND    998.2       ND
11/02/2001  02:45:00  HBV     0.0        ND        ND           ND    998.1       ND
11/02/2001  03:00:00  HBV     0.0        ND        ND           ND    997.9       ND
11/02/2001  03:15:00  HBV     0.0        ND        ND           ND    997.9       ND
11/02/2001  03:30:00  HBV     0.0        ND        ND           ND    997.9       ND
11/02/2001  03:45:00  HBV     0.0        ND        ND           ND    997.7       ND
11/02/2001  04:00:00  HBV     0.0        ND        ND           ND    997.6       ND
11/02/2001  04:15:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  04:30:00  HBV     0.0        ND        ND           ND    997.6       ND
11/02/2001  04:45:00  HBV     0.0        ND        ND           ND    997.3       ND
11/02/2001  05:00:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  05:15:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  05:30:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  05:45:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  06:00:00  HBV     0.0        ND        ND           ND    997.6       ND
11/02/2001  06:15:00  HBV     0.0        ND        ND           ND    997.7       ND
11/02/2001  06:30:00  HBV     0.0        ND        ND           ND    997.8       ND
11/02/2001  06:45:00  HBV     0.0        ND        ND           ND    997.9       ND
11/02/2001  07:00:00  HBV     0.0        ND        ND           ND    998.2       ND
11/02/2001  07:15:00  HBV     0.0        ND        ND           ND    998.6       ND
11/02/2001  07:30:00  HBV     0.0        ND        ND           ND    998.7       ND
11/02/2001  07:45:00  HBV     0.0        ND        ND           ND    998.9       ND
11/02/2001  08:00:00  HBV     0.0        ND        ND           ND    999.0       ND
11/02/2001  08:15:00  HBV     0.0        ND        ND           ND    999.2       ND
11/02/2001  08:30:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  08:45:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  09:00:00  HBV     0.0        ND        ND           ND    999.0       ND
11/02/2001  09:15:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  09:30:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  09:45:00  HBV     0.0        ND        ND           ND    999.4       ND
11/02/2001  10:00:00  HBV     0.0        ND        ND           ND    999.4       ND
11/02/2001  10:15:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  10:30:00  HBV     0.0        ND        ND           ND    999.4       ND
11/02/2001  10:45:00  HBV     0.0        ND        ND           ND    999.4       ND
11/02/2001  11:00:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  11:15:00  HBV     0.0        ND        ND           ND    999.3       ND
11/02/2001  11:30:00  HBV     0.0        ND        ND           ND    999.2       ND
11/02/2001  11:45:00  HBV     0.0        ND        ND           ND    999.2       ND
11/02/2001  12:00:00  HBV     0.0        ND        ND           ND    998.9       ND
11/02/2001  12:15:00  HBV     0.0        ND        ND           ND    998.9       ND
11/02/2001  12:30:00  HBV     0.0        ND        ND           ND    998.8       ND
11/02/2001  12:45:00  HBV     0.0        ND        ND           ND    998.7       ND
11/02/2001  13:00:00  HBV     0.0        ND        ND           ND    998.6       ND
11/02/2001  13:15:00  HBV     0.0        ND        ND           ND    998.3       ND
11/02/2001  13:30:00  HBV     0.0        ND        ND           ND    998.2       ND
11/02/2001  13:45:00  HBV     0.0        ND        ND           ND    997.9       ND
11/02/2001  14:00:00  HBV     0.0        ND        ND           ND    997.8       ND
11/02/2001  14:15:00  HBV     0.0        ND        ND           ND    997.6       ND
11/02/2001  14:30:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  14:45:00  HBV     0.0        ND        ND           ND    997.5       ND
11/02/2001  15:00:00  HBV     0.0        ND        ND           ND    997.2       ND
11/02/2001  15:15:00  HBV     0.0        ND        ND           ND    997.0       ND
11/02/2001  15:30:00  HBV     0.0        ND        ND           ND    997.0       ND
11/02/2001  15:45:00  HBV     0.0        ND        ND           ND    996.7       ND
11/02/2001  16:00:00  HBV     0.0        ND        ND           ND    996.6       ND
11/02/2001  16:15:00  HBV     0.0        ND        ND           ND    996.6       ND
11/02/2001  16:30:00  HBV     0.0        ND        ND           ND    996.5       ND
11/02/2001  16:45:00  HBV     0.0        ND        ND           ND    996.4       ND
11/02/2001  17:00:00  HBV     0.0        ND        ND           ND    996.1       ND
11/02/2001  17:15:00  HBV     0.0        ND        ND           ND    996.1       ND
11/02/2001  17:30:00  HBV     0.0        ND        ND           ND    996.0       ND
11/02/2001  17:45:00  HBV     0.0        ND        ND           ND    996.0       ND
11/02/2001  18:00:00  HBV     0.0        ND        ND           ND    996.1       ND
11/02/2001  18:15:00  HBV     0.0        ND        ND           ND    996.0       ND
11/02/2001  18:30:00  HBV     0.0        ND        ND           ND    995.9       ND
11/02/2001  18:45:00  HBV     0.0        ND        ND           ND    996.0       ND
11/02/2001  19:00:00  HBV     0.0        ND        ND           ND    996.1       ND
11/02/2001  19:15:00  HBV     0.0        ND        ND           ND    996.2       ND
